name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Burkholderia sp. CCGE1001	640510	species	7253494	28	8	0.0
Burkholderia sp. CCGE1002	640511	species	7884858	24	16	0.0
Burkholderia sp. CCGE1003	640512	species	7043595	32	20	0.0
Staphylococcus stepanovicii	643214	species	2439098	54	34	0.0
Paenalcaligenes hominis	643674	species	2688496	10	9	0.0
Methanocaldococcus sp. FS406-22	644281	species	1773136	13	11	0.0
Altererythrobacter namhicola	645517	species	2591679	11	9	0.0
Rummeliibacillus	648802	genus	0	1	0	0.0
Micromonospora sp. L5	648999	species	6962533	30	14	0.0
Anaerostipes hadrus	649756	species	3172613	63	47	0.0
Actinoplanes sp. N902-109	649831	species	9228054	35	21	0.0
Sulfuricella denitrificans	649841	species	3217213	12	8	0.0
Kosmotoga olearia	651457	species	2302126	16	9	0.0
Prevotella sp. oral taxon 299	652716	species	2480269	18	14	0.0
Methylocystis bryophila	655015	species	4707971	19	16	0.0
Candidatus Thioglobus	655184	genus	0	1	0	0.0
Neisseria sp. KEM232	655307	species	2371912	14	8	0.0
Frankia symbiont of Datisca glomerata	656024	species	5340989	20	14	0.0
Pandoraea vervacti	656178	species	5736282	18	13	0.0
Pandoraea faecigallinarum	656179	species	5732664	30	19	0.0
Arthrobacter alpinus	656366	species	8380101	15	11	0.0
Halanaerobium hydrogeniformans	656519	species	2613117	47	21	0.0
Francisella noatunensis	657445	species	2490588	35	13	0.0
Candidatus Koribacter versatilis	658062	species	5650368	26	20	0.0
Bacillus bombysepticus	658666	species	5873592	47	5	0.0
Bacillus siamensis	659243	species	4280711	22	0	0.0
Borreliella bavariensis	664662	species	986914	16	2	0.0
Bacillus oceanisediminis	665099	species	5848607	49	31	0.0
Pantoea calida	665913	species	4308453	31	11	0.0
Pantoea gaviniae	665914	species	4527605	25	16	0.0
Rhodanobacter denitrificans	666685	species	4225490	25	17	0.0
Bacillus sp. 1NLA3E	666686	species	4815602	63	42	0.0
Tenacibaculum dicentrarchi	669041	species	2918253	42	31	0.0
Candidatus Profftella armatura	669502	species	927880	7	6	0.0
Cryobacterium arcticum	670052	species	4351229	8	5	0.0
Propionibacterium sp. oral taxon 193	671223	species	2649207	3	2	0.0
Serratia sp. FGI94	671990	species	4858216	33	11	0.0
Plantactinospora	673534	genus	0	1	0	0.0
Aciduliprofundum sp. MAR08-339	673860	species	1437090	6	6	0.0
Candidatus Babela massiliensis	673862	species	1118422	25	20	0.0
Rhodoplanes sp. Z2-YC6860	674703	species	8193889	34	25	0.0
Rhodococcus sp. WMMA185	679318	species	4444448	9	7	0.0
Agarivorans gilvus	680279	species	4416600	26	21	0.0
Martelella sp. AD-3	686597	species	5036008	17	12	0.0
Geobacillus sp. C56-T3	691437	species	3650813	17	3	0.0
Altererythrobacter dongtanensis	692370	species	3009495	13	8	0.0
Caldisericum exile	693075	species	1558103	14	12	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	29	19	0.0
Vibrio owensii	696485	species	12151585	31	20	0.0
Aeromonas sp. O23A	697046	species	4935342	19	10	0.0
Kushneria konosiri	698828	species	3584631	10	9	0.0
Mycobacterium marseillense	701042	species	5285642	17	11	0.0
Novosphingobium sp. PP1Y	702113	species	5313905	16	12	0.0
Methylomonas koyamae	702114	species	5080660	21	11	0.0
Corynebacterium sp. NML98-0116	702967	species	2365449	13	8	0.0
Jeotgalibaca dankookensis	708126	species	2116498	37	23	0.0
Aurantimicrobium minutum	708131	species	1622386	2	1	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	15	10	0.0
Dietzia sp. oral taxon 368	712270	species	3679573	11	6	0.0
Haemophilus sp. oral taxon 036	712310	species	1805716	18	13	0.0
Leptotrichia sp. oral taxon 212	712357	species	2444904	38	29	0.0
Leptotrichia sp. oral taxon 498	712368	species	2152181	23	15	0.0
Olsenella sp. oral taxon 807	712411	species	3213585	8	7	0.0
Selenomonas sp. oral taxon 478	712538	species	2284135	11	3	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	11	10	0.0
Tannerella sp. oral taxon HOT-286	712710	species	2973531	5	3	0.0
Lachnospiraceae bacterium oral taxon 500	712991	species	3201383	38	25	0.0
Selenomonas sp. oral taxon 136	713030	species	2458072	8	4	0.0
Candidatus Atelocyanobacterium thalassa	713887	species	1443806	8	7	0.0
Alteromonas naphthalenivorans	715451	species	4972148	31	22	0.0
Oceanicoccus sagamiensis	716816	species	4472079	16	11	0.0
Ensifer sojae	716925	species	6094027	19	15	0.0
Caldicellulosiruptor obsidiansis	717609	species	2532343	26	13	0.0
Hyphomicrobium sp. MC1	717785	species	4757528	13	10	0.0
cyanobacterium endosymbiont of Epithemia turgida	718217	species	2794318	27	21	0.0
Acidovorax ebreus	721785	species	3796573	31	11	0.0
Mycobacterium shigaense	722731	species	5232660	17	12	0.0
Cycloclasticus sp. PY97N	728003	species	2430152	14	3	0.0
Rahnella sp. Y9602	741091	species	5614252	21	4	0.0
Delftia sp. Cs1-4	742013	species	6685842	39	15	0.0
Sphingobacterium sp. 21	743722	species	6226409	22	18	0.0
alpha proteobacterium HIMB59	744985	species	1410127	15	13	0.0
Sphingomonas sp. MM-1	745310	species	4633613	37	26	0.0
Azoarcus sp. KH32C	748247	species	5818755	21	14	0.0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	25	15	0.0
Sulfuritalea hydrogenivorans	748811	species	3802648	12	11	0.0
Halobacterium sp. DL1	751944	species	3162560	7	4	0.0
Winogradskyella sp. PG-2	754409	species	3811479	43	32	0.0
Methylophaga nitratireducenticrescens	754476	species	3137100	20	13	0.0
Methylophaga frappieri	754477	species	2745290	16	9	0.0
Salinigranum rubrum	755307	species	4973118	9	6	0.0
Clostridium sp. BNL1100	755731	species	4613747	42	29	0.0
Bacillus sp. WP8	756828	species	3708888	22	4	0.0
halophilic archaeon DL31	756883	species	3643158	8	8	0.0
Acinetobacter indicus	756892	species	3157380	23	18	0.0
halophilic archaeon True-ADL	758602	species	3332022	9	6	0.0
Burkholderia sp. RPE64	758793	species	6964487	34	29	0.0
Burkholderia sp. RPE67	758796	species	8685756	30	10	0.0
Mycobacterium litorale	758802	species	6103712	17	13	0.0
Weissella ceti	759620	species	4135763	123	89	0.0
Siansivirga zeaxanthinifaciens	762954	species	3303986	29	24	0.0
Vibrio jasicida	766224	species	5989523	14	5	0.0
Candidatus Puniceispirillum marinum	767892	species	2753527	10	8	0.0
Serratia sp. AS12	768490	species	5443009	24	0	0.0
Serratia sp. AS13	768493	species	5442549	24	0	0.0
Cytophagales	768507	order	0	1	0	0.0
Sinorhizobium sp. CCBAU 05631	794846	species	6387352	29	1	0.0
Opitutaceae bacterium TAV5	794903	species	7417673	36	24	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	30	17	0.0
Janibacter indicus	857417	species	3401189	11	5	0.0
Bacillus kochii	859143	species	4694375	45	30	0.0
alpha proteobacterium HIMB5	859653	species	1343202	25	22	0.0
Kibdelosporangium phytohabitans	860235	species	11759770	30	23	0.0
Agrobacterium sp. H13-3	861208	species	5573770	14	3	0.0
Gemmatirosa kalamazoonesis	861299	species	7479215	38	26	0.0
Streptomyces sp. SirexAA-E	862751	species	7414440	20	9	0.0
Thermincola potens	863643	species	3157416	15	12	0.0
Methanothermobacter sp. CaT2	866790	species	1731018	2	2	0.0
Methanobacterium paludis	868131	species	2546541	21	18	0.0
Terriglobus saanensis	870903	species	5095226	14	8	0.0
Mycobacterium sinense	875328	species	4643668	16	12	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	56	20	0.0
Methanobacterium lacus	877455	species	2583753	25	21	0.0
Chryseobacterium sp. StRB126	878220	species	5503743	49	37	0.0
Shinella sp. HZN7	879274	species	7354253	30	21	0.0
Methanoregula formicica	882104	species	2820858	4	2	0.0
Mageeibacillus indolicus	884684	species	1809746	8	5	0.0
Desulfosporosinus acidiphilus	885581	species	4991181	31	27	0.0
Methylovorus sp. MP688	887061	species	2862391	12	5	0.0
Alkalitalea saponilacus	889453	species	4775573	27	21	0.0
Plautia stali symbiont	891974	species	4092852	26	20	0.0
Selenomonadales	909929	order	0	1	0	0.0
Caldanaerobacter subterraneus	911092	species	2689445	13	8	0.0
Methanobacterium sp. MO-MB1	913102	species	2506225	16	8	0.0
Kangiella geojedonensis	914150	species	2495242	11	9	0.0
Methylobacterium sp. AMS5	925818	species	5599206	18	6	0.0
Sandaracinus amylolyticus	927083	species	10327335	25	18	0.0
Gibbsiella quercinecans	929813	species	5548506	20	15	0.0
Pseudomonas brassicacearum	930166	species	13594158	53	28	0.0
Halioglobus japonicus	930805	species	4116357	13	11	0.0
Halioglobus pacificus	930806	species	5003575	16	12	0.0
Rhodococcus sp. p52	935199	species	5413283	13	3	0.0
Desulfurispirillum indicum	936456	species	2928377	6	5	0.0
Marinomonas posidonica	936476	species	3899940	20	15	0.0
Granulicella mallensis	940614	species	6237577	19	13	0.0
Granulicella tundricola	940615	species	5503984	20	15	0.0
Arcobacter sp. L	944547	species	2947662	56	46	0.0
Rhizobacter gummiphilus	946333	species	12796196	26	19	0.0
Paraburkholderia sprentiae	948107	species	7829542	41	30	0.0
Aeromonas rivipollensis	948519	species	4508901	23	16	0.0
Palaeococcus pacificus	971279	species	1859370	3	3	0.0
Leuconostoc sp. C2	979982	species	1877273	24	16	0.0
Brucella vulpis	981386	species	3238137	3	2	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	41	38	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	19	14	0.0
Dokdonia sp. 4H-3-7-5	983548	species	3389993	17	11	0.0
Mycoplasma parvum	984991	species	564395	9	5	0.0
Staphylococcus argenteus	985002	species	5558897	68	37	0.0
Vulcanisaeta moutnovskia	985052	species	2298983	8	4	0.0
Staphylococcus agnetis	985762	species	2503399	25	19	0.0
Polymorphum	991903	genus	0	1	0	0.0
Polymorphum gilvum	991904	species	4718963	23	13	0.0
Candidatus Kinetoplastibacterium desouzaii	994692	species	833125	14	10	0.0
Candidatus Kinetoplastibacterium galatii	994695	species	822140	9	5	0.0
Candidatus Kinetoplastibacterium oncopeltii	994696	species	810172	13	11	0.0
Polaribacter reichenbachii	996801	species	4125014	56	43	0.0
Candidatus Pelagibacter sp. IMCC9063	1002672	species	1284727	26	23	0.0
Verrucosispora maris	1003110	species	6732271	32	20	0.0
Gordonia iterans	1004901	species	4006485	11	8	0.0
Fimbriimonas ginsengisoli	1005039	species	5231762	8	7	0.0
Metallosphaera cuprina	1006005	species	1840348	4	4	0.0
Defluviitoga tunisiensis	1006576	species	2053097	21	18	0.0
Pusillimonas sp. T7-7	1007105	species	3924810	15	11	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	24	17	0.0
Pyrococcus yayanosii	1008460	species	1716818	4	4	0.0
Psychrobacter sp. DAB_AL43B	1028416	species	3309148	22	17	0.0
Pseudomonas sp. StFLB209	1028989	species	6332373	43	34	0.0
Sphingomonas sp. KC8	1030157	species	4123013	26	17	0.0
Campylobacter volucris	1031542	species	1517949	16	10	0.0
Marinobacter adhaerens	1033846	species	4651725	12	7	0.0
Thioalkalivibrio sulfidiphilus	1033854	species	3464554	75	66	0.0
Rhodococcus sp. WB1	1033922	species	6148559	24	13	0.0
Nitrososphaera viennensis	1034015	species	2527938	12	8	0.0
Planococcus plakortidis	1038856	species	3261818	21	14	0.0
Streptomyces xinghaiensis	1038928	species	7137891	19	15	0.0
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	species	1515556	25	16	0.0
Clostridium sp. SY8519	1042156	species	2835737	9	8	0.0
Thermococcus sp. 4557	1042877	species	2011320	2	2	0.0
Rhodococcus sp. YL-1	1045808	species	7594958	16	4	0.0
Halopenitus persicus	1048396	species	3105937	7	5	0.0
Corynebacterium epidermidicanis	1050174	species	2692072	4	2	0.0
Thermoplasmatales archaeon BRNA1	1054217	species	1461105	1	1	0.0
Methylotenera versatilis	1055487	species	3059871	19	12	0.0
Sandaracinus	1055688	genus	0	1	0	0.0
Candidatus Gullanella endobia	1070130	species	938041	12	9	0.0
Corynebacterium uterequi	1072256	species	2419437	6	6	0.0
Lactobacillus heilongjiangensis	1074467	species	2790548	23	16	0.0
Pantoea rwandensis	1076550	species	4327607	17	13	0.0
Thiolapillus brandeum	1076588	species	3153637	13	11	0.0
Acetobacter persici	1076596	species	3756676	10	9	0.0
Paracoccus zhejiangensis	1077935	species	4637247	24	14	0.0
Leptolyngbya sp. O-77	1080068	species	5480261	20	17	0.0
Comamonas serinivorans	1082851	species	4522913	25	18	0.0
Persicobacter sp. JZB09	1085624	species	8251744	42	37	0.0
Dickeya solani	1089444	species	6194352	61	42	0.0
Alcanivorax xenomutans	1094342	species	4733951	19	5	0.0
Idiomarina piscisalsi	1096243	species	2587498	10	6	0.0
Pseudonocardia sp. EC080619-01	1096856	species	7205934	27	2	0.0
Pseudonocardia sp. EC080625-04	1096868	species	6554452	26	1	0.0
Burkholderia sp. YI23	1097668	species	8896411	43	22	0.0
Rickettsia philipii	1105106	species	1287740	2	0	0.0
Chromobacterium vaccinii	1108595	species	9980885	51	28	0.0
Brenneria goodwinii	1109412	species	5360730	32	20	0.0
Streptomyces sp. SCSIO 03032	1109743	species	6287975	20	14	0.0
Thermus sp. CCB_US3_UF1	1111069	species	2263488	5	5	0.0
Alcanivorax sp. NBRC 101098	1113728	species	3095417	13	1	0.0
Spiroplasma atrichopogonis	1114980	species	1160484	20	0	0.0
Vibrio sp. EJY3	1116375	species	5452646	17	4	0.0
Elizabethkingia anophelis	1117645	species	14559842	143	93	0.0
Halomonas sp. GFAJ-1	1118153	species	3650492	12	11	0.0
Arthrobacter sp. Rue61a	1118963	species	5081038	17	4	0.0
Corynebacterium doosanense	1121358	species	2698995	9	6	0.0
Magnetococcus marinus	1124597	species	4719581	7	4	0.0
Rhizobium sp. NT-26	1125847	species	4577425	9	8	0.0
Paenibacillus beijingensis	1126833	species	5749967	29	22	0.0
Bacillus sp. JS	1127744	species	4120406	59	3	0.0
Kyrpidia	1129704	genus	0	1	0	0.0
Leptotrichiaceae	1129771	family	0	1	0	0.0
Dehalobacter sp. CF	1131462	species	3092048	28	2	0.0
Sphaerochaeta globosa	1131703	species	3316466	11	9	0.0
Sphaerochaeta pleomorpha	1131707	species	3590853	7	7	0.0
Melioribacter roseus	1134405	species	3300414	25	21	0.0
Thauera humireducens	1134435	species	4171754	15	14	0.0
Klebsiella michiganensis	1134687	species	10676629	63	18	0.0
Gordonia phthalatica	1136941	species	4428727	12	9	0.0
Mycobacterium paraintracellulare	1138383	species	5501090	7	0	0.0
Lactobacillus curieae	1138822	species	2095860	18	13	0.0
Massilia putida	1141883	species	7523017	39	24	0.0
Kangiella sediminilitoris	1144748	species	2496140	13	8	0.0
Lysinibacillus varians	1145276	species	4662822	53	36	0.0
Dehalobacter sp. DCA	1147129	species	3069953	26	1	0.0
Acinetobacter oleivorans	1148157	species	4152543	30	9	0.0
Pseudomonas furukawaii	1149133	species	6242949	41	14	0.0
Brucella sp. 09RB8471	1149952	species	3434749	10	1	0.0
Flavobacteriaceae bacterium UJ101	1150389	species	3074209	46	34	0.0
Moorea producens	1155739	species	9708656	24	14	0.0
Streptococcus sp. I-G2	1156431	species	1992567	13	4	0.0
Streptococcus sp. I-P16	1156433	species	2023580	13	6	0.0
Thermotoga sp. Cell2	1157947	species	1749904	3	1	0.0
Thermotoga sp. 2812B	1157948	species	1843731	2	0	0.0
Kosakonia sacchari	1158459	species	4902066	26	17	0.0
Pontimonas salivibrio	1159327	species	1760810	3	2	0.0
Ruminococcus bicirculans	1160721	species	2968500	23	15	0.0
Candidatus Nasuia deltocephalinicola	1160784	species	112061	6	3	0.0
Cronobacter condimenti	1163710	species	4499482	23	11	0.0
Enterobacter sp. R4-368	1166130	species	5155034	30	18	0.0
Candidatus Thiodictyon syntrophicum	1166950	species	7738984	40	27	0.0
Draconibacterium orientale	1168034	species	5132075	40	29	0.0
Mycobacterium sp. MOTT36Y	1168287	species	5613626	8	1	0.0
Streptomyces pratensis	1169025	species	7656104	19	13	0.0
Geitlerinema sp. PCC 7407	1173025	species	4681111	18	13	0.0
Gloeocapsa sp. PCC 7428	1173026	species	5882710	20	17	0.0
Microcoleus sp. PCC 7113	1173027	species	7966510	27	23	0.0
Synechococcus sp. PCC 7502	1173263	species	3583735	17	14	0.0
Methanocella conradii	1175444	species	2378438	15	8	0.0
Methanocella arvoryzae	1175445	species	3179916	14	10	0.0
Niabella ginsenosidivorans	1176587	species	5627734	33	25	0.0
Agrobacterium fabrum	1176649	species	5674258	20	14	0.0
Prevotella jejuni	1177574	species	3913006	25	17	0.0
Komagataeibacter medellinensis	1177712	species	3513191	5	2	0.0
Halomonas huangheensis	1178482	species	4757486	14	11	0.0
Paenibacillus swuensis	1178515	species	5012599	19	13	0.0
Spirosoma montaniterrae	1178516	species	5797678	22	18	0.0
Bacillus xiamenensis	1178537	species	3637729	24	12	0.0
Maribacter cobaltidurans	1178778	species	4639957	27	20	0.0
Deinococcus puniceus	1182568	species	2971983	11	10	0.0
Deinococcus swuensis	1182571	species	3531443	19	15	0.0
Pyrococcus sp. ST04	1183377	species	1736885	3	2	0.0
Mesotoga prima	1184387	species	2975953	12	9	0.0
Blattabacterium sp. (Blaberus giganteus)	1186051	species	632588	15	10	0.0
Flammeovirga sp. MY04	1191459	species	7327614	55	43	0.0
Lactobacillus hokkaidonensis	1193095	species	2400586	23	20	0.0
Snodgrassella alvi	1196083	species	2527978	24	17	0.0
Gilliamella apicola	1196095	species	3139412	37	27	0.0
Cloacibacillus porcorum	1197717	species	3585187	11	9	0.0
Methanoregulaceae	1198451	family	0	1	0	0.0
secondary endosymbiont of Ctenarytaina eucalypti	1199245	species	1441139	6	5	0.0
Thermogladius calderae	1200300	species	1356318	3	3	0.0
Geobacter daltonii	1203471	species	4304501	8	7	0.0
Mycobacterium yongonense	1203599	species	8271389	7	0	0.0
Pseudomonas sp. Lz4W	1206777	species	5018820	15	1	0.0
Pseudomonas sp. UW4	1207075	species	6183388	32	22	0.0
Burkholderia pseudomultivorans	1207504	species	7956789	27	9	0.0
Celeribacter indicus	1208324	species	4969388	15	10	0.0
Halomicronema hongdechloris	1209493	species	5574084	12	9	0.0
Spirosoma aerolatum	1211326	species	7959595	30	25	0.0
Tumebacillus algifaecis	1214604	species	4516965	24	18	0.0
Planococcus halocryophilus	1215089	species	3424893	44	31	0.0
Clostridium bornimense	1216932	species	3617025	64	47	0.0
Octadecabacter antarcticus	1217908	species	4875481	11	7	0.0
Fictibacillus phosphorivorans	1221500	species	4230665	26	16	0.0
Corynebacterium humireducens	1223514	species	2681312	7	4	0.0
Bradyrhizobium sp. CCGE-LA001	1223566	species	7833499	24	13	0.0
Exiguobacterium sp. ZWU0009	1224749	species	3250203	19	5	0.0
Azospirillum humicireducens	1226968	species	3181617	21	10	0.0
Thiobacimonas profunda	1229727	species	5424264	27	19	0.0
Candidatus Nitrosopumilus sediminis	1229909	species	1690905	14	12	0.0
Salimicrobium jeotgali	1230341	species	2776927	30	20	0.0
Corynebacterium frankenforstense	1230998	species	2604152	14	9	0.0
Corynebacterium lactis	1231000	species	2769745	8	8	0.0
Geobacillus sp. GHH01	1233873	species	3583134	17	9	0.0
Mucilaginibacter sp. BJC16-A31	1234841	species	5301339	31	26	0.0
Pseudorhodoplanes sinuspersici	1235591	species	5971615	26	19	0.0
Candidatus Pantoea carbekii	1235990	species	2348022	18	13	0.0
Janthinobacterium sp. B9-8	1236179	species	4726850	28	19	0.0
Sodalis praecaptivus	1239307	species	5159425	30	17	0.0
Campylobacter iguaniorum	1244531	species	5108357	20	15	0.0
endosymbiont of unidentified scaly snail isolate Monju	1248727	species	2597759	9	6	0.0
Pseudohongiella spirulinae	1249552	species	3345119	13	8	0.0
Bacterioplanes sanyensis	1249553	species	4293726	21	17	0.0
Pelagibaca abyssi	1250539	species	5259072	22	18	0.0
Flammeovirgaceae bacterium 311	1257021	species	6665617	22	17	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	27	7	0.0
Nostoc sp. 'Peltigera membranacea cyanobiont N6'	1261031	species	8898590	53	39	0.0
Streptomyces sp. 769	1262452	species	10338286	45	23	0.0
Edwardsiella piscicida	1263550	species	3891903	18	1	0.0
Candidatus Endolissoclinum faulkneri	1263979	species	1499913	21	14	0.0
